Lot_ID,Part_ID,Value_0h_uA,Value_24h_uA,Value_96h_uA,Value_168h_uA,Lot_Mean_uA,Lot_Sigma_uA,Dynamic_Z_0h,Dynamic_Z_24h,Dynamic_Z_96h,Dynamic_Z_168h,Slope_0_24_uA_per_h,Slope_24_168_uA_per_h,Static_Limit_Fail,Latent_Defect_Label
LOT-024,LOT024-P060,10.3324,11.5116,16.0208,25.0195,11.1,0.72,-1.0661,0.5717,6.8344,19.3326,0.049133,0.093805,0,1
LOT-024,LOT024-P061,11.577,11.7276,11.9885,12.2311,11.1,0.72,0.6625,0.8717,1.234,1.571,0.006275,0.003497,0,0
LOT-024,LOT024-P062,10.0566,10.2373,10.3743,10.6039,11.1,0.72,-1.4492,-1.1982,-1.0079,-0.689,0.007529,0.002546,0,0
LOT-024,LOT024-P063,10.8967,12.2974,17.9502,23.4663,11.1,0.72,-0.2824,1.6631,9.5142,17.1754,0.058363,0.077562,0,1
LOT-024,LOT024-P064,11.0716,11.2818,11.6937,11.9472,11.1,0.72,-0.0394,0.2525,0.8246,1.1767,0.008758,0.004621,0,0
LOT-024,LOT024-P065,11.9269,12.1999,12.4777,12.5813,11.1,0.72,1.1485,1.5276,1.9135,2.0574,0.011375,0.002649,0,0
LOT-024,LOT024-P066,11.1932,11.2507,11.4592,11.5851,11.1,0.72,0.1294,0.2093,0.4989,0.6738,0.002396,0.002322,0,0
LOT-024,LOT024-P067,10.6645,12.1163,17.8338,26.494,11.1,0.72,-0.6049,1.4115,9.3525,21.3806,0.060492,0.099845,0,1
LOT-024,LOT024-P068,11.6906,11.8017,11.9913,12.1822,11.1,0.72,0.8203,0.9746,1.2379,1.5031,0.004629,0.002642,0,0
LOT-024,LOT024-P069,11.0577,11.3152,11.5995,11.7392,11.1,0.72,-0.0587,0.2989,0.6938,0.8878,0.010729,0.002944,0,0
LOT-024,LOT024-P070,11.4444,11.5711,11.8855,12.0305,11.1,0.72,0.4783,0.6543,1.091,1.2924,0.005279,0.00319,0,0
LOT-024,LOT024-P071,11.2096,11.3773,11.4583,11.6014,11.1,0.72,0.1522,0.3851,0.4976,0.6964,0.006987,0.001556,0,0
LOT-024,LOT024-P072,10.8599,11.0261,11.224,11.5064,11.1,0.72,-0.3335,-0.1026,0.1722,0.5644,0.006925,0.003335,0,0
LOT-024,LOT024-P073,11.8015,11.9193,12.0785,12.25,11.1,0.72,0.9743,1.1379,1.359,1.5972,0.004908,0.002297,0,0
LOT-024,LOT024-P074,11.249,11.3609,11.6901,11.9895,11.1,0.72,0.2069,0.3624,0.8196,1.2354,0.004663,0.004365,0,0
LOT-024,LOT024-P075,10.1767,10.427,10.7381,10.8837,11.1,0.72,-1.2824,-0.9347,-0.5026,-0.3004,0.010429,0.003172,0,0
LOT-024,LOT024-P076,10.3261,11.3153,15.6793,23.981,11.1,0.72,-1.0749,0.299,6.3601,17.8903,0.041217,0.087956,0,1
LOT-024,LOT024-P077,10.9429,11.1511,11.1823,11.3251,11.1,0.72,-0.2182,0.071,0.1143,0.3126,0.008675,0.001208,0,0
LOT-024,LOT024-P078,12.0295,12.2469,12.4628,12.5737,11.1,0.72,1.291,1.5929,1.8928,2.0468,0.009058,0.002269,0,0
LOT-024,LOT024-P079,11.5928,11.6148,11.9406,12.2342,11.1,0.72,0.6844,0.715,1.1675,1.5753,0.000917,0.004301,0,0
LOT-024,LOT024-P080,10.3377,10.5255,10.643,10.7767,11.1,0.72,-1.0587,-0.7979,-0.6347,-0.449,0.007825,0.001744,0,0
LOT-024,LOT024-P081,11.1278,11.2193,11.5956,11.762,11.1,0.72,0.0386,0.1657,0.6883,0.9194,0.003812,0.003769,0,0
LOT-024,LOT024-P082,11.449,12.4432,16.4553,22.9945,11.1,0.72,0.4847,1.8656,7.4379,16.5201,0.041425,0.073273,0,1
LOT-024,LOT024-P083,9.9306,10.0614,10.2365,10.4435,11.1,0.72,-1.6242,-1.4425,-1.1993,-0.9118,0.00545,0.002653,0,0
LOT-024,LOT024-P084,11.4985,13.1177,17.8021,22.557,11.1,0.72,0.5535,2.8024,9.3085,15.9125,0.067467,0.065551,0,1
LOT-024,LOT024-P085,12.1779,12.3854,12.6061,12.75,11.1,0.72,1.4971,1.7853,2.0918,2.2917,0.008646,0.002532,0,0
LOT-024,LOT024-P086,11.2217,11.2602,11.497,11.6063,11.1,0.72,0.169,0.2225,0.5514,0.7032,0.001604,0.002403,0,0
LOT-024,LOT024-P087,10.8335,11.0179,11.251,11.4179,11.1,0.72,-0.3701,-0.114,0.2097,0.4415,0.007683,0.002778,0,0
LOT-024,LOT024-P088,10.2766,11.9593,16.7112,25.3184,11.1,0.72,-1.1436,1.1935,7.7933,19.7478,0.070113,0.092772,0,1
LOT-024,LOT024-P089,10.9561,11.1302,11.437,11.6908,11.1,0.72,-0.1999,0.0419,0.4681,0.8206,0.007254,0.003893,0,0
LOT-024,LOT024-P090,11.7019,13.4287,18.7134,24.7765,11.1,0.72,0.836,3.2343,10.5742,18.9951,0.07195,0.078804,0,1
LOT-024,LOT024-P091,11.1312,11.4336,11.5679,11.7875,11.1,0.72,0.0433,0.4633,0.6499,0.9549,0.0126,0.002458,0,0
LOT-024,LOT024-P092,10.0184,11.275,16.6641,24.2704,11.1,0.72,-1.5022,0.2431,7.7279,18.2922,0.052358,0.090246,0,1
LOT-024,LOT024-P093,11.6983,11.8931,12.1535,12.4226,11.1,0.72,0.831,1.1015,1.4632,1.8369,0.008117,0.003677,0,0
LOT-024,LOT024-P094,10.9925,11.132,11.4356,11.6442,11.1,0.72,-0.1493,0.0444,0.4661,0.7558,0.005812,0.003557,0,0
LOT-024,LOT024-P095,11.5827,11.7698,12.0006,12.2384,11.1,0.72,0.6704,0.9303,1.2508,1.5811,0.007796,0.003254,0,0
LOT-024,LOT024-P096,10.1677,10.3923,10.6177,10.8581,11.1,0.72,-1.2949,-0.9829,-0.6699,-0.336,0.009358,0.003235,0,0
LOT-024,LOT024-P097,10.1262,10.3074,10.6812,10.9717,11.1,0.72,-1.3525,-1.1008,-0.5817,-0.1782,0.00755,0.004613,0,0
LOT-024,LOT024-P098,10.6245,10.8444,11.0489,11.1888,11.1,0.72,-0.6604,-0.355,-0.071,0.1233,0.009163,0.002392,0,0
LOT-024,LOT024-P099,11.9145,12.176,12.4339,12.7425,11.1,0.72,1.1313,1.4944,1.8526,2.2812,0.010896,0.003934,0,0
LOT-024,LOT024-P100,11.685,11.8815,12.1485,12.4585,11.1,0.72,0.8125,1.0854,1.4563,1.8868,0.008188,0.004007,0,0
LOT-025,LOT025-P001,9.0785,10.4846,15.4508,23.0981,10.05,0.52,-1.8683,0.8358,10.3862,25.0925,0.058588,0.087594,0,1
LOT-025,LOT025-P002,9.8897,10.0535,10.0966,10.3964,10.05,0.52,-0.3083,0.0067,0.0896,0.6662,0.006825,0.002381,0,0
LOT-025,LOT025-P003,10.1505,10.2155,10.609,10.7725,10.05,0.52,0.1933,0.3183,1.075,1.3894,0.002708,0.003868,0,0
LOT-025,LOT025-P004,9.9527,10.124,10.5009,10.6852,10.05,0.52,-0.1871,0.1423,0.8671,1.2215,0.007138,0.003897,0,0
LOT-025,LOT025-P005,9.8642,10.0454,10.2094,10.4051,10.05,0.52,-0.3573,-0.0088,0.3065,0.6829,0.00755,0.002498,0,0
LOT-025,LOT025-P006,9.9614,10.0823,10.3081,10.5186,10.05,0.52,-0.1704,0.0621,0.4963,0.9012,0.005038,0.00303,0,0
LOT-025,LOT025-P007,10.6189,10.7597,10.9819,11.0046,10.05,0.52,1.094,1.3648,1.7921,1.8358,0.005867,0.001701,0,0
LOT-025,LOT025-P008,10.1049,10.2919,10.5291,10.6302,10.05,0.52,0.1056,0.4652,0.9213,1.1158,0.007792,0.002349,0,0
LOT-025,LOT025-P009,10.1726,11.4396,15.4925,23.8085,10.05,0.52,0.2358,2.6723,10.4663,26.4587,0.052792,0.085895,0,1
LOT-025,LOT025-P010,9.8435,10.0421,10.2307,10.3701,10.05,0.52,-0.3971,-0.0152,0.3475,0.6156,0.008275,0.002278,0,0
LOT-025,LOT025-P011,10.1585,10.3789,10.5014,10.6507,10.05,0.52,0.2087,0.6325,0.8681,1.1552,0.009183,0.001888,0,0
LOT-025,LOT025-P012,9.7129,9.8509,10.1186,10.2031,10.05,0.52,-0.6483,-0.3829,0.1319,0.2944,0.00575,0.002446,0,0
LOT-025,LOT025-P013,9.7814,9.9539,10.2964,10.4645,10.05,0.52,-0.5165,-0.1848,0.4738,0.7971,0.007188,0.003546,0,0
LOT-025,LOT025-P014,9.0935,10.8749,15.3892,23.934,10.05,0.52,-1.8394,1.5863,10.2677,26.7,0.074225,0.090688,0,1
LOT-025,LOT025-P015,9.3635,9.5743,9.8626,10.0909,10.05,0.52,-1.3202,-0.9148,-0.3604,0.0787,0.008783,0.003588,0,0
LOT-025,LOT025-P016,9.6658,9.8908,10.268,10.4543,10.05,0.52,-0.7388,-0.3062,0.4192,0.7775,0.009375,0.003913,0,0
LOT-025,LOT025-P017,9.6071,9.8567,10.0092,10.256,10.05,0.52,-0.8517,-0.3717,-0.0785,0.3962,0.0104,0.002773,0,0
LOT-025,LOT025-P018,9.1919,9.404,9.5191,9.7896,10.05,0.52,-1.6502,-1.2423,-1.021,-0.5008,0.008837,0.002678,0,0
LOT-025,LOT025-P019,10.3836,10.6227,10.8694,11.1025,10.05,0.52,0.6415,1.1013,1.5758,2.024,0.009963,0.003332,0,0
LOT-025,LOT025-P020,10.1772,10.3669,10.7152,10.8557,10.05,0.52,0.2446,0.6094,1.2792,1.5494,0.007904,0.003394,0,0
LOT-025,LOT025-P021,9.6516,9.9165,10.1009,10.3955,10.05,0.52,-0.7662,-0.2567,0.0979,0.6644,0.011037,0.003326,0,0
LOT-025,LOT025-P022,10.3775,10.6,10.9047,11.2437,10.05,0.52,0.6298,1.0577,1.6437,2.2956,0.009271,0.00447,0,0
LOT-025,LOT025-P023,9.7513,9.9065,10.2235,10.3665,10.05,0.52,-0.5744,-0.276,0.3337,0.6087,0.006467,0.003194,0,0
LOT-025,LOT025-P024,10.4943,10.5539,10.8628,10.9448,10.05,0.52,0.8544,0.969,1.5631,1.7208,0.002483,0.002715,0,0
LOT-025,LOT025-P025,9.0316,9.1577,9.3228,9.1442,10.05,0.52,-1.9585,-1.716,-1.3985,-1.7419,0.005254,-9.4e-05,0,0
LOT-025,LOT025-P026,10.3248,10.4937,10.7477,11.0184,10.05,0.52,0.5285,0.8533,1.3417,1.8623,0.007038,0.003644,0,0
LOT-025,LOT025-P027,10.5212,10.6494,10.8081,10.8662,10.05,0.52,0.9062,1.1527,1.4579,1.5696,0.005342,0.001506,0,0
LOT-025,LOT025-P028,10.7832,10.9046,11.0911,11.3634,10.05,0.52,1.41,1.6435,2.0021,2.5258,0.005058,0.003186,0,0
LOT-025,LOT025-P029,10.1391,10.3803,10.6074,10.8154,10.05,0.52,0.1713,0.6352,1.0719,1.4719,0.01005,0.003022,0,0
LOT-025,LOT025-P030,9.8215,10.091,10.1877,10.2661,10.05,0.52,-0.4394,0.0788,0.2648,0.4156,0.011229,0.001216,0,0
LOT-025,LOT025-P031,9.9894,10.1178,10.3976,10.6112,10.05,0.52,-0.1165,0.1304,0.6685,1.0792,0.00535,0.003426,0,0
LOT-025,LOT025-P032,9.9824,10.1142,10.333,10.4507,10.05,0.52,-0.13,0.1235,0.5442,0.7706,0.005492,0.002337,0,0
LOT-025,LOT025-P033,9.5965,9.745,9.9811,10.1102,10.05,0.52,-0.8721,-0.5865,-0.1325,0.1158,0.006187,0.002536,0,0
LOT-025,LOT025-P034,11.1339,11.2581,11.497,11.7559,10.05,0.52,2.0844,2.3233,2.7827,3.2806,0.005175,0.003457,0,0
LOT-025,LOT025-P035,9.6621,9.8793,10.1157,10.354,10.05,0.52,-0.746,-0.3283,0.1263,0.5846,0.00905,0.003297,0,0
LOT-025,LOT025-P036,11.1991,11.4748,11.8143,12.1029,10.05,0.52,2.2098,2.74,3.3929,3.9479,0.011488,0.004362,0,0
LOT-025,LOT025-P037,10.4163,10.6464,11.0125,11.0542,10.05,0.52,0.7044,1.1469,1.851,1.9312,0.009588,0.002832,0,0
LOT-025,LOT025-P038,9.7922,10.0641,10.3387,10.5108,10.05,0.52,-0.4958,0.0271,0.5552,0.8862,0.011329,0.003102,0,0
LOT-025,LOT025-P039,9.4211,9.5707,9.8259,9.9348,10.05,0.52,-1.2094,-0.9217,-0.431,-0.2215,0.006233,0.002528,0,0
LOT-025,LOT025-P040,10.5042,10.7072,10.9871,11.1835,10.05,0.52,0.8735,1.2638,1.8021,2.1798,0.008458,0.003308,0,0
LOT-025,LOT025-P041,9.546,9.6865,10.0016,10.0967,10.05,0.52,-0.9692,-0.699,-0.0931,0.0898,0.005854,0.002849,0,0
LOT-025,LOT025-P042,10.2118,10.3434,10.6041,10.7544,10.05,0.52,0.3112,0.5642,1.0656,1.3546,0.005483,0.002854,0,0
LOT-025,LOT025-P043,10.366,10.6388,10.812,11.1641,10.05,0.52,0.6077,1.1323,1.4654,2.1425,0.011367,0.003648,0,0
LOT-025,LOT025-P044,10.1302,10.28,10.5361,10.9076,10.05,0.52,0.1542,0.4423,0.9348,1.6492,0.006242,0.004358,0,0
LOT-025,LOT025-P045,10.6382,10.8031,11.2244,11.3568,10.05,0.52,1.1312,1.4483,2.2585,2.5131,0.006871,0.003845,0,0
LOT-025,LOT025-P046,10.9772,11.1435,11.3731,11.5944,10.05,0.52,1.7831,2.1029,2.5444,2.97,0.006929,0.003131,0,0
LOT-025,LOT025-P047,10.6323,10.8805,10.9852,11.2837,10.05,0.52,1.1198,1.5971,1.7985,2.3725,0.010342,0.0028,0,0
LOT-025,LOT025-P048,10.0011,10.1808,10.4848,10.6437,10.05,0.52,-0.094,0.2515,0.8362,1.1417,0.007488,0.003215,0,0
LOT-025,LOT025-P049,43.5174,60.5033,80.9645,105.8046,10.05,0.52,64.3604,97.0256,136.374,184.1435,0.707746,0.314592,1,1
LOT-025,LOT025-P050,10.3429,10.4711,10.694,10.7605,10.05,0.52,0.5633,0.8098,1.2385,1.3663,0.005342,0.00201,0,0
LOT-025,LOT025-P051,9.0587,9.2027,9.2894,9.4354,10.05,0.52,-1.9063,-1.6294,-1.4627,-1.1819,0.006,0.001616,0,0
LOT-025,LOT025-P052,10.6396,10.8902,11.2665,11.5022,10.05,0.52,1.1338,1.6158,2.3394,2.7927,0.010442,0.00425,0,0
LOT-025,LOT025-P053,10.5475,10.728,10.9901,11.3672,10.05,0.52,0.9567,1.3038,1.8079,2.5331,0.007521,0.004439,0,0
LOT-025,LOT025-P054,10.4862,10.6629,10.9444,11.2088,10.05,0.52,0.8388,1.1787,1.72,2.2285,0.007363,0.003791,0,0
LOT-025,LOT025-P055,11.0587,12.5841,18.3212,25.8629,10.05,0.52,1.9398,4.8733,15.9062,30.4094,0.063558,0.092214,0,1
LOT-025,LOT025-P056,10.2705,10.4174,10.6509,10.9713,10.05,0.52,0.424,0.7065,1.1556,1.7717,0.006121,0.003847,0,0
LOT-025,LOT025-P057,10.1931,12.0269,17.0751,23.1288,10.05,0.52,0.2752,3.8017,13.5098,25.1515,0.076408,0.077097,0,1
LOT-025,LOT025-P058,9.5706,9.885,10.1429,10.4697,10.05,0.52,-0.9219,-0.3173,0.1787,0.8071,0.0131,0.00406,0,0
LOT-025,LOT025-P059,10.2811,10.4039,10.6266,10.7882,10.05,0.52,0.4444,0.6806,1.1088,1.4196,0.005117,0.002669,0,0
LOT-025,LOT025-P060,10.9017,10.9758,11.1894,11.4727,10.05,0.52,1.6379,1.7804,2.1912,2.736,0.003087,0.003451,0,0
LOT-025,LOT025-P061,9.5355,9.6804,9.8577,10.0547,10.05,0.52,-0.9894,-0.7108,-0.3698,0.009,0.006037,0.002599,0,0
LOT-025,LOT025-P062,9.2428,9.3788,9.4506,9.7603,10.05,0.52,-1.5523,-1.2908,-1.1527,-0.5571,0.005667,0.002649,0,0
LOT-025,LOT025-P063,10.2784,10.4076,10.6405,10.8904,10.05,0.52,0.4392,0.6877,1.1356,1.6162,0.005383,0.003353,0,0
LOT-025,LOT025-P064,9.8999,10.2146,10.3708,10.6225,10.05,0.52,-0.2887,0.3165,0.6169,1.101,0.013113,0.002833,0,0
LOT-025,LOT025-P065,9.5432,9.7743,10.0944,10.2508,10.05,0.52,-0.9746,-0.5302,0.0854,0.3862,0.009629,0.003309,0,0
LOT-025,LOT025-P066,10.481,10.7068,10.8768,11.1235,10.05,0.52,0.8288,1.2631,1.59,2.0644,0.009408,0.002894,0,0
LOT-025,LOT025-P067,9.3366,9.6004,10.0076,10.0412,10.05,0.52,-1.3719,-0.8646,-0.0815,-0.0169,0.010992,0.003061,0,0
LOT-025,LOT025-P068,9.9476,10.0343,10.3281,10.4661,10.05,0.52,-0.1969,-0.0302,0.5348,0.8002,0.003613,0.002999,0,0
LOT-025,LOT025-P069,10.7749,11.7925,15.7542,21.743,10.05,0.52,1.394,3.351,10.9696,22.4865,0.0424,0.069101,0,1
LOT-025,LOT025-P070,10.1697,10.2478,10.4834,10.6633,10.05,0.52,0.2302,0.3804,0.8335,1.1794,0.003254,0.002885,0,0
LOT-025,LOT025-P071,11.2839,11.3735,11.3852,11.5907,10.05,0.52,2.3729,2.5452,2.5677,2.9629,0.003733,0.001508,0,0
LOT-025,LOT025-P072,10.2857,10.4051,10.63,10.8739,10.05,0.52,0.4533,0.6829,1.1154,1.5844,0.004975,0.003256,0,0
LOT-025,LOT025-P073,10.708,10.9498,11.3116,11.548,10.05,0.52,1.2654,1.7304,2.4262,2.8808,0.010075,0.004154,0,0
LOT-025,LOT025-P074,9.6147,9.7337,10.0078,10.201,10.05,0.52,-0.8371,-0.6083,-0.0812,0.2904,0.004958,0.003245,0,0
LOT-025,LOT025-P075,9.4761,9.6374,9.9166,10.0968,10.05,0.52,-1.1037,-0.7935,-0.2565,0.09,0.006721,0.00319,0,0
LOT-025,LOT025-P076,9.428,9.6932,9.8982,10.0271,10.05,0.52,-1.1962,-0.6862,-0.2919,-0.044,0.01105,0.002319,0,0
LOT-025,LOT025-P077,10.713,10.8299,11.1659,11.3514,10.05,0.52,1.275,1.4998,2.146,2.5027,0.004871,0.003622,0,0
LOT-025,LOT025-P078,10.2241,10.4612,10.8214,10.9658,10.05,0.52,0.3348,0.7908,1.4835,1.7612,0.009879,0.003504,0,0
LOT-025,LOT025-P079,10.7722,10.9952,11.3007,11.59,10.05,0.52,1.3888,1.8177,2.4052,2.9615,0.009292,0.004131,0,0
LOT-025,LOT025-P080,10.4559,10.6684,10.9051,11.1189,10.05,0.52,0.7806,1.1892,1.6444,2.0556,0.008854,0.003128,0,0
LOT-025,LOT025-P081,9.9358,10.1193,10.5292,10.6294,10.05,0.52,-0.2196,0.1333,0.9215,1.1142,0.007646,0.003542,0,0
LOT-025,LOT025-P082,10.3271,11.9163,16.8241,24.8901,10.05,0.52,0.5329,3.589,13.0271,28.5387,0.066217,0.090096,0,1
LOT-025,LOT025-P083,9.9756,10.2513,10.5007,10.7098,10.05,0.52,-0.1431,0.3871,0.8667,1.2688,0.011488,0.003184,0,0
LOT-025,LOT025-P084,10.0472,10.1872,10.5037,10.6719,10.05,0.52,-0.0054,0.2638,0.8725,1.196,0.005833,0.003366,0,0
LOT-025,LOT025-P085,11.1481,11.4491,11.7041,11.9904,10.05,0.52,2.1117,2.6906,3.181,3.7315,0.012542,0.003759,0,0
LOT-025,LOT025-P086,9.0375,9.0838,9.3502,9.5385,10.05,0.52,-1.9471,-1.8581,-1.3458,-0.9837,0.001929,0.003158,0,0
LOT-025,LOT025-P087,9.3671,9.464,9.792,9.8975,10.05,0.52,-1.3133,-1.1269,-0.4962,-0.2933,0.004037,0.00301,0,0
LOT-025,LOT025-P088,10.2888,10.4684,10.833,11.0457,10.05,0.52,0.4592,0.8046,1.5058,1.9148,0.007483,0.004009,0,0
LOT-025,LOT025-P089,9.4849,9.6567,10.1539,10.3752,10.05,0.52,-1.0867,-0.7563,0.1998,0.6254,0.007158,0.00499,0,0
LOT-025,LOT025-P090,9.9917,10.1664,10.3871,10.644,10.05,0.52,-0.1121,0.2238,0.6483,1.1423,0.007279,0.003317,0,0
LOT-025,LOT025-P091,10.1429,10.2764,10.5838,10.8286,10.05,0.52,0.1787,0.4354,1.0265,1.4973,0.005563,0.003835,0,0
LOT-025,LOT025-P092,10.3239,10.4255,10.5802,10.7469,10.05,0.52,0.5267,0.7221,1.0196,1.3402,0.004233,0.002232,0,0
LOT-025,LOT025-P093,10.6361,10.7293,10.9626,11.0058,10.05,0.52,1.1271,1.3063,1.755,1.8381,0.003883,0.00192,0,0
LOT-025,LOT025-P094,9.9802,10.269,10.508,10.6834,10.05,0.52,-0.1342,0.4212,0.8808,1.2181,0.012033,0.002878,0,0
LOT-025,LOT025-P095,8.6859,8.8332,9.0285,9.1508,10.05,0.52,-2.6233,-2.34,-1.9644,-1.7292,0.006137,0.002206,0,0
LOT-025,LOT025-P096,9.6523,9.7239,10.2583,10.3984,10.05,0.52,-0.7648,-0.6271,0.4006,0.67,0.002983,0.004684,0,0
LOT-025,LOT025-P097,9.7076,9.8635,10.0057,10.1879,10.05,0.52,-0.6585,-0.3587,-0.0852,0.2652,0.006496,0.002253,0,0
LOT-025,LOT025-P098,9.4853,9.5963,9.8032,9.9418,10.05,0.52,-1.086,-0.8725,-0.4746,-0.2081,0.004625,0.002399,0,0
LOT-025,LOT025-P099,9.8951,10.1156,10.2938,10.5634,10.05,0.52,-0.2979,0.1262,0.4688,0.9873,0.009188,0.00311,0,0
LOT-025,LOT025-P100,10.4295,10.6408,10.8197,10.9565,10.05,0.52,0.7298,1.1362,1.4802,1.7433,0.008804,0.002192,0,0
LOT-026,LOT026-P001,8.6114,8.7922,9.0872,9.3511,9.6,0.58,-1.7045,-1.3928,-0.8841,-0.4291,0.007533,0.003881,0,0
LOT-026,LOT026-P002,10.0465,10.1937,10.5987,10.7859,9.6,0.58,0.7698,1.0236,1.7219,2.0447,0.006133,0.004113,0,0
LOT-026,LOT026-P003,8.2026,8.4945,8.6663,8.8377,9.6,0.58,-2.4093,-1.906,-1.6098,-1.3143,0.012163,0.002383,0,0
LOT-026,LOT026-P004,9.6115,9.8976,10.1905,10.2977,9.6,0.58,0.0198,0.5131,1.0181,1.2029,0.011921,0.002778,0,0
LOT-026,LOT026-P005,9.054,9.1299,9.3301,9.4216,9.6,0.58,-0.9414,-0.8105,-0.4653,-0.3076,0.003162,0.002026,0,0
LOT-026,LOT026-P006,9.2928,9.4739,9.7441,9.9843,9.6,0.58,-0.5297,-0.2174,0.2484,0.6626,0.007546,0.003544,0,0
LOT-026,LOT026-P007,9.038,9.1698,9.3582,9.6076,9.6,0.58,-0.969,-0.7417,-0.4169,0.0131,0.005492,0.00304,0,0
LOT-026,LOT026-P008,10.6204,10.841,10.9291,11.0571,9.6,0.58,1.7593,2.1397,2.2916,2.5122,0.009192,0.001501,0,0
LOT-026,LOT026-P009,8.7144,8.8184,8.8933,9.1526,9.6,0.58,-1.5269,-1.3476,-1.2184,-0.7714,0.004333,0.002321,0,0
LOT-026,LOT026-P010,9.5184,9.6388,9.8402,10.0261,9.6,0.58,-0.1407,0.0669,0.4141,0.7347,0.005017,0.00269,0,0
LOT-026,LOT026-P011,8.5268,8.5768,8.9413,9.3366,9.6,0.58,-1.8503,-1.7641,-1.1357,-0.4541,0.002083,0.005276,0,0
LOT-026,LOT026-P012,9.5346,9.696,9.9656,10.2014,9.6,0.58,-0.1128,0.1655,0.6303,1.0369,0.006725,0.00351,0,0
LOT-026,LOT026-P013,53.463,64.8095,93.7456,121.9869,9.6,0.58,75.6259,95.1888,145.0786,193.7705,0.472771,0.397065,1,1
LOT-026,LOT026-P014,8.8419,9.0574,9.4635,9.7347,9.6,0.58,-1.3071,-0.9355,-0.2353,0.2322,0.008979,0.004703,0,0
LOT-026,LOT026-P015,49.9744,63.2227,88.36,112.7747,9.6,0.58,69.611,92.4529,135.7931,177.8874,0.552013,0.344111,1,1
LOT-026,LOT026-P016,9.5787,9.7827,10.1076,10.2873,9.6,0.58,-0.0367,0.315,0.8752,1.185,0.0085,0.003504,0,0
LOT-026,LOT026-P017,10.6865,10.953,11.31,11.4125,9.6,0.58,1.8733,2.3328,2.9483,3.125,0.011104,0.003191,0,0
LOT-026,LOT026-P018,10.437,12.0268,15.6099,22.1584,9.6,0.58,1.4431,4.1841,10.3619,21.6524,0.066242,0.070358,0,1
LOT-026,LOT026-P019,10.5119,10.6869,10.8648,11.0918,9.6,0.58,1.5722,1.874,2.1807,2.5721,0.007292,0.002812,0,0
LOT-026,LOT026-P020,8.9594,9.0506,9.3749,9.6503,9.6,0.58,-1.1045,-0.9472,-0.3881,0.0867,0.0038,0.004165,0,0
LOT-026,LOT026-P021,9.1714,9.4801,9.6603,9.8979,9.6,0.58,-0.739,-0.2067,0.104,0.5136,0.012862,0.002901,0,0
LOT-026,LOT026-P022,9.0519,9.2632,9.5297,9.5305,9.6,0.58,-0.945,-0.5807,-0.1212,-0.1198,0.008804,0.001856,0,0
LOT-026,LOT026-P023,9.8432,10.06,10.3592,10.5957,9.6,0.58,0.4193,0.7931,1.309,1.7167,0.009033,0.00372,0,0
LOT-026,LOT026-P024,10.2583,10.416,10.672,10.7985,9.6,0.58,1.135,1.4069,1.8483,2.0664,0.006571,0.002656,0,0
LOT-026,LOT026-P025,10.1247,10.2704,10.4368,10.5003,9.6,0.58,0.9047,1.1559,1.4428,1.5522,0.006071,0.001597,0,0
LOT-026,LOT026-P026,9.6191,9.7909,9.9869,10.1276,9.6,0.58,0.0329,0.3291,0.6671,0.9097,0.007158,0.002338,0,0
LOT-026,LOT026-P027,9.4199,9.6636,9.7681,9.9447,9.6,0.58,-0.3105,0.1097,0.2898,0.5943,0.010154,0.001952,0,0
LOT-026,LOT026-P028,10.0048,10.2447,10.3648,10.6198,9.6,0.58,0.6979,1.1116,1.3186,1.7583,0.009996,0.002605,0,0
LOT-026,LOT026-P029,9.2946,9.5441,9.8133,9.8888,9.6,0.58,-0.5266,-0.0964,0.3678,0.4979,0.010396,0.002394,0,0
LOT-026,LOT026-P030,8.4347,8.6356,8.9489,9.1828,9.6,0.58,-2.0091,-1.6628,-1.1226,-0.7193,0.008371,0.0038,0,0
LOT-026,LOT026-P031,9.3667,9.5823,9.8029,10.0752,9.6,0.58,-0.4022,-0.0305,0.3498,0.8193,0.008983,0.003423,0,0
LOT-026,LOT026-P032,9.2953,9.5763,9.9841,10.1722,9.6,0.58,-0.5253,-0.0409,0.6622,0.9866,0.011708,0.004138,0,0
LOT-026,LOT026-P033,10.3303,11.6924,15.2474,20.4453,9.6,0.58,1.2591,3.6076,9.7369,18.6988,0.056754,0.060784,0,1
LOT-026,LOT026-P034,9.2862,9.5214,9.9486,10.0815,9.6,0.58,-0.541,-0.1355,0.601,0.8302,0.0098,0.00389,0,0
LOT-026,LOT026-P035,9.5504,9.6867,9.7813,10.0455,9.6,0.58,-0.0855,0.1495,0.3126,0.7681,0.005679,0.002492,0,0
LOT-026,LOT026-P036,9.4346,9.6283,9.8304,10.0039,9.6,0.58,-0.2852,0.0488,0.3972,0.6964,0.008071,0.002608,0,0
LOT-026,LOT026-P037,9.9796,10.1703,10.2876,10.4977,9.6,0.58,0.6545,0.9833,1.1855,1.5478,0.007946,0.002274,0,0
LOT-026,LOT026-P038,10.1033,10.2795,10.5759,10.8472,9.6,0.58,0.8678,1.1716,1.6826,2.1503,0.007342,0.003942,0,0
LOT-026,LOT026-P039,9.3539,9.4355,9.7027,9.974,9.6,0.58,-0.4243,-0.2836,0.1771,0.6448,0.0034,0.00374,0,0
