Lot_ID,Part_ID,Value_0h_uA,Value_24h_uA,Value_96h_uA,Value_168h_uA,Lot_Mean_uA,Lot_Sigma_uA,Dynamic_Z_0h,Dynamic_Z_24h,Dynamic_Z_96h,Dynamic_Z_168h,Slope_0_24_uA_per_h,Slope_24_168_uA_per_h,Static_Limit_Fail,Latent_Defect_Label,Dynamic_Anomaly,Anomaly_Score,Predicted_Value_168h_uA,Predicted_Slope_0_168_uA_per_h,Drift_Flag,Final_Screening_Reject,Explainability
LOT-025,LOT025-P067,9.3366,9.6004,10.0076,10.0412,10.394502,3.3892714709855216,-0.3121325656727005,-0.23429872962318132,-0.11415491597888942,-0.1042412810612858,0.010992,0.003061,0,0,0,-0.1221,10.0521,0.004259,0,0,Within synthetic screening pattern
LOT-025,LOT025-P068,9.9476,10.0343,10.3281,10.4661,10.394502,3.3892714709855216,-0.1318578354746104,-0.10627711680329367,-0.01959182100591426,0.021124893834244138,0.003613,0.002999,0,0,0,-0.1496,10.4649,0.003079,0,0,Within synthetic screening pattern
LOT-025,LOT025-P069,10.7749,11.7925,15.7542,21.743,10.394502,3.3892714709855216,0.11223591950555392,0.4124774341529791,1.5813717035895993,3.348359108189147,0.0424,0.069101,0,1,1,0.0522,20.377,0.057155,1,1,Dynamic lot outlier + projected drift above safety slope
LOT-025,LOT025-P070,10.1697,10.2478,10.4834,10.6633,10.394502,3.3892714709855216,-0.06632752847461681,-0.04328422826435378,0.026229235622176612,0.07930848924351287,0.003254,0.002885,0,0,0,-0.1479,10.7472,0.003437,0,0,Within synthetic screening pattern
LOT-025,LOT025-P071,11.2839,11.3735,11.3852,11.5907,10.394502,3.3892714709855216,0.2624156865609185,0.2888520463411952,0.2923041156428606,0.3529366149157046,0.003733,0.001508,0,0,0,-0.0409,11.706,0.002513,0,0,Within synthetic screening pattern
LOT-025,LOT025-P072,10.2857,10.4051,10.63,10.8739,10.394502,3.3892714709855216,-0.03210188411622332,0.0031269256802607883,0.06948336892338818,0.14144573667349336,0.004975,0.003256,0,0,0,-0.1543,10.8515,0.003368,0,0,Within synthetic screening pattern
LOT-025,LOT025-P073,10.708,10.9498,11.3116,11.548,10.394502,3.3892714709855216,0.09249716426782509,0.1638399298355799,0.27058853439477665,0.3403380372079166,0.010075,0.004154,0,0,0,-0.1197,11.4522,0.00443,0,0,Within synthetic screening pattern
LOT-025,LOT025-P074,9.6147,9.7337,10.0078,10.201,10.394502,3.3892714709855216,-0.23007953381003493,-0.19496874347685483,-0.11409590624723716,-0.05709250547101582,0.004958,0.003245,0,0,0,-0.1428,10.1842,0.00339,0,0,Within synthetic screening pattern
LOT-025,LOT025-P075,9.4761,9.6374,9.9166,10.0968,10.394502,3.3892714709855216,-0.2709732778451496,-0.2233819292674871,-0.14100434388073246,-0.08783657566191781,0.006721,0.00319,0,0,0,-0.141,10.094,0.003678,0,0,Within synthetic screening pattern
LOT-025,LOT025-P076,9.428,9.6932,9.8982,10.0271,10.394502,3.3892714709855216,-0.2851651183075524,-0.20691821413646683,-0.14643323919275397,-0.10840146714277994,0.01105,0.002319,0,0,0,-0.1305,10.0811,0.003887,0,0,Within synthetic screening pattern
LOT-025,LOT025-P077,10.713,10.8299,11.1659,11.3514,10.394502,3.3892714709855216,0.09397240755913486,0.1284635957099646,0.22759994488600133,0.28233147099360467,0.004871,0.003622,0,0,0,-0.1247,11.3488,0.003785,0,0,Within synthetic screening pattern
LOT-025,LOT025-P078,10.2241,10.4612,10.8214,10.9658,10.394502,3.3892714709855216,-0.050276881465163466,0.01967915540875997,0.12595568211473757,0.16856070836777212,0.009879,0.003504,0,0,0,-0.1545,10.9163,0.00412,0,0,Within synthetic screening pattern
LOT-025,LOT025-P079,10.7722,10.9952,11.3007,11.59,10.394502,3.3892714709855216,0.11143928812824624,0.17723513892067555,0.26737250401972085,0.35273008085492114,0.009292,0.004131,0,0,0,-0.1144,11.4924,0.004287,0,0,Within synthetic screening pattern
LOT-025,LOT025-P080,10.4559,10.6684,10.9051,11.1189,10.394502,3.3892714709855216,0.018115397519971273,0.08081323740064932,0.15065125481126768,0.2137326579476865,0.008854,0.003128,0,0,0,-0.1499,11.1262,0.00399,0,0,Within synthetic screening pattern
LOT-025,LOT025-P081,9.9358,10.1193,10.5292,10.6294,10.394502,3.3892714709855216,-0.13533940964210192,-0.08119798085102224,0.039742464170576794,0.06930633972843087,0.007646,0.003542,0,0,0,-0.1608,10.5863,0.003872,0,0,Within synthetic screening pattern
LOT-025,LOT025-P082,10.3271,11.9163,16.8241,24.8901,10.394502,3.3892714709855216,-0.01988686966417611,0.44900445804581623,1.897044263064128,4.276906740605531,0.066217,0.090096,0,1,1,0.0484,25.0935,0.087895,1,1,Dynamic lot outlier + projected drift above safety slope
LOT-025,LOT025-P083,9.9756,10.2513,10.5007,10.7098,10.394502,3.3892714709855216,-0.12359647304327388,-0.042251557960436524,0.03133357741010961,0.09302825185269652,0.011488,0.003184,0,0,0,-0.1555,10.6853,0.004224,0,0,Within synthetic screening pattern
LOT-025,LOT025-P084,10.0472,10.1872,10.5037,10.6719,10.394502,3.3892714709855216,-0.10247098911171365,-0.061164176955031554,0.03221872338489568,0.08184590770456657,0.005833,0.003366,0,0,0,-0.1616,10.6903,0.003828,0,0,Within synthetic screening pattern
LOT-025,LOT025-P085,11.1481,11.4491,11.7041,11.9904,10.394502,3.3892714709855216,0.22234807876893714,0.31115772490580335,0.3863951327626171,0.47086756362303134,0.012542,0.003759,0,0,0,-0.0387,12.3513,0.007162,0,0,Within synthetic screening pattern
LOT-025,LOT025-P086,9.0375,9.0838,9.3502,9.5385,10.394502,3.3892714709855216,-0.4003816193588691,-0.38672086648133774,-0.30811990392033756,-0.2525622415695999,0.001929,0.003158,0,0,0,-0.0312,9.5201,0.002873,0,0,Within synthetic screening pattern
LOT-025,LOT025-P087,9.3671,9.464,9.792,9.8975,10.394502,3.3892714709855216,-0.3031335815957091,-0.27454336661012,-0.17776740670017968,-0.14663977325353691,0.004037,0.00301,0,0,0,-0.1143,9.9223,0.003305,0,0,Within synthetic screening pattern
LOT-025,LOT025-P088,10.2888,10.4684,10.833,11.0457,10.394502,3.3892714709855216,-0.03118723327561111,0.02180350574824676,0.1293782465505768,0.1921350961629071,0.007483,0.004009,0,0,0,-0.1574,10.9753,0.004086,0,0,Within synthetic screening pattern
LOT-025,LOT025-P089,9.4849,9.6567,10.1539,10.3752,10.394502,3.3892714709855216,-0.2683768496524442,-0.21768749016302988,-0.07098929727515678,-0.0056950292017733046,0.007158,0.00499,0,0,0,-0.1392,10.2694,0.00467,0,0,Within synthetic screening pattern
LOT-025,LOT025-P090,9.9917,10.1664,10.3871,10.644,10.394502,3.3892714709855216,-0.11884618964525552,-0.06730118904688182,-0.002183950168455137,0.07361405013905618,0.007279,0.003317,0,0,0,-0.1648,10.6053,0.003652,0,0,Within synthetic screening pattern
LOT-025,LOT025-P091,10.1429,10.2764,10.5838,10.8286,10.394502,3.3892714709855216,-0.07423483251603923,-0.03484583663805994,0.05585212091168294,0.12808003245422384,0.005563,0.003835,0,0,0,-0.1585,10.79,0.003852,0,0,Within synthetic screening pattern
LOT-025,LOT025-P092,10.3239,10.4255,10.5802,10.7469,10.394502,3.3892714709855216,-0.020831025370614452,0.009145918308805994,0.054789945741939544,0.1039745570742174,0.004233,0.002232,0,0,0,-0.1485,10.7788,0.002708,0,0,Within synthetic screening pattern
LOT-025,LOT025-P093,10.6361,10.7293,10.9626,11.0058,10.394502,3.3892714709855216,0.07128316573878646,0.098781700688806,0.16761655266133377,0.18036265469825294,0.003883,0.00192,0,0,0,-0.1277,11.0887,0.002694,0,0,Within synthetic screening pattern
LOT-025,LOT025-P094,9.9802,10.269,10.508,10.6834,10.394502,3.3892714709855216,-0.12223924921526863,-0.037029196709199,0.03348743261542201,0.08523896727457969,0.012033,0.002878,0,0,0,-0.1522,10.615,0.003779,0,0,Within synthetic screening pattern
LOT-025,LOT025-P095,8.6859,8.8332,9.0285,9.1508,10.394502,3.3892714709855216,-0.504120727603793,-0.4606600602417985,-0.40303705728322736,-0.36695260637778276,0.006137,0.002206,0,0,1,0.0112,9.2211,0.003186,0,1,Dynamic lot-relative outlier
LOT-025,LOT025-P096,9.6523,9.7239,10.2583,10.3984,10.394502,3.3892714709855216,-0.21898570425938285,-0.19786022032782263,-0.04018621735260252,0.0011500996699057102,0.002983,0.004684,0,0,0,-0.1247,10.3027,0.003871,0,0,Within synthetic screening pattern
LOT-025,LOT025-P097,9.7076,9.8635,10.0057,10.1879,10.394502,3.3892714709855216,-0.2026695134574938,-0.15667142763444558,-0.11471550842958751,-0.060957642894248106,0.006496,0.002253,0,0,0,-0.1517,10.2671,0.00333,0,0,Within synthetic screening pattern
LOT-025,LOT025-P098,9.4853,9.5963,9.8032,9.9418,10.394502,3.3892714709855216,-0.2682588301891391,-0.2355084291220559,-0.17446286172764497,-0.13356911769252977,0.004625,0.002399,0,0,0,-0.1313,9.9628,0.002842,0,0,Within synthetic screening pattern
LOT-025,LOT025-P099,9.8951,10.1156,10.2938,10.5634,10.394502,3.3892714709855216,-0.14734789003336618,-0.08228966088659177,-0.029711989984301336,0.04983312828313773,0.009188,0.00311,0,0,0,-0.1626,10.5335,0.0038,0,0,Within synthetic screening pattern
LOT-025,LOT025-P100,10.4295,10.6408,10.8197,10.9565,10.394502,3.3892714709855216,0.010326112941854442,0.07266989443261784,0.12545409939569174,0.1658167558459355,0.008804,0.002192,0,0,0,-0.1514,11.1187,0.004102,0,0,Within synthetic screening pattern
LOT-026,LOT026-P001,8.6114,8.7922,9.0872,9.3511,9.964349494949495,4.104183613179181,-0.32965130765713335,-0.2855986976765705,-0.21372082187863875,-0.1494205797665225,0.007533,0.003881,0,0,0,-0.0829,9.2977,0.004085,0,0,Within synthetic screening pattern
LOT-026,LOT026-P002,10.0465,10.1937,10.5987,10.7859,9.964349494949495,4.104183613179181,0.020016284063584945,0.05588212581767152,0.15456192140466243,0.20017391580931623,0.006133,0.004113,0,0,0,-0.1461,10.7168,0.00399,0,0,Within synthetic screening pattern
LOT-026,LOT026-P003,8.2026,8.4945,8.6663,8.8377,9.964349494949495,4.104183613179181,-0.42925698774592813,-0.3581344387784153,-0.3162747131442301,-0.27451244903655037,0.012163,0.002383,0,0,1,0.0257,9.752,0.009223,0,1,Dynamic lot-relative outlier
LOT-026,LOT026-P004,9.6115,9.8976,10.1905,10.2977,9.964349494949495,4.104183613179181,-0.0859731260113315,-0.016263769178150627,0.05510243360562624,0.081222122709146,0.011921,0.002778,0,0,0,-0.1448,10.3463,0.004374,0,0,Within synthetic screening pattern
LOT-026,LOT026-P005,9.054,9.1299,9.3301,9.4216,9.964349494949495,4.104183613179181,-0.22181012857860913,-0.20331680392415846,-0.1545373099080704,-0.13224298571989837,0.003162,0.002026,0,0,0,-0.1099,9.4369,0.002279,0,0,Within synthetic screening pattern
LOT-026,LOT026-P006,9.2928,9.4739,9.7441,9.9843,9.964349494949495,4.104183613179181,-0.16362559725472417,-0.11949989112928182,-0.053664629974701825,0.00486101669195306,0.007546,0.003544,0,0,0,-0.1542,9.9432,0.003871,0,0,Within synthetic screening pattern
LOT-026,LOT026-P007,9.038,9.1698,9.3582,9.6076,9.964349494949495,4.104183613179181,-0.22570858963883594,-0.19359501665521758,-0.147690637671047,-0.08692337589476173,0.005492,0.00304,0,0,0,-0.1304,9.5935,0.003307,0,0,Within synthetic screening pattern
LOT-026,LOT026-P008,10.6204,10.841,10.9291,11.0571,9.964349494949495,4.104183613179181,0.15984920921759527,0.21359924108547218,0.2350651422983462,0.2662528307801607,0.009192,0.001501,0,0,0,-0.1055,11.2298,0.003627,0,0,Within synthetic screening pattern
LOT-026,LOT026-P009,8.7144,8.8184,8.8933,9.1526,9.964349494949495,4.104183613179181,-0.3045549645819233,-0.27921496769044885,-0.2609652968522622,-0.1977858622949616,0.004333,0.002321,0,0,0,-0.07,9.2184,0.003,0,0,Within synthetic screening pattern
LOT-026,LOT026-P010,9.5184,9.6388,9.8402,10.0261,9.964349494949495,4.104183613179181,-0.10865729630552617,-0.07932137682731943,-0.0302494982317146,0.015045746211795663,0.005017,0.00269,0,0,0,-0.1512,9.9963,0.002845,0,0,Within synthetic screening pattern
LOT-026,LOT026-P011,8.5268,8.5768,8.9413,9.3366,9.964349494949495,4.104183613179181,-0.3502644205130826,-0.33808172969987366,-0.24926991367158177,-0.15295356010235306,0.002083,0.005276,0,0,0,-0.0154,9.2072,0.00405,0,0,Within synthetic screening pattern
LOT-026,LOT026-P012,9.5346,9.696,9.9656,10.2014,9.964349494949495,4.104183613179181,-0.10471010448204665,-0.06538437853700863,0.0003046903278132098,0.05775826020290563,0.006725,0.00351,0,0,0,-0.1595,10.1646,0.00375,0,0,Within synthetic screening pattern
LOT-026,LOT026-P013,53.463,64.8095,93.7456,121.9869,9.964349494949495,4.104183613179181,10.59861219789716,13.363230224138626,20.413621416940433,27.294721938201892,0.472771,0.397065,1,1,1,0.29,119.5004,0.39308,1,1,Exceeds static 50 µA datasheet limit
LOT-026,LOT026-P014,8.8419,9.0574,9.4635,9.7347,9.964349494949495,4.104183613179181,-0.27348910300824064,-0.22098170560331115,-0.1220338908184294,-0.05595497584758493,0.008979,0.004703,0,0,0,-0.1224,9.5323,0.00411,0,0,Within synthetic screening pattern
LOT-026,LOT026-P015,49.9744,63.2227,88.36,112.7747,9.964349494949495,4.104183613179181,9.748601494477958,12.976600348490633,19.101399424068088,25.050134252013056,0.552013,0.344111,1,1,1,0.2789,112.5332,0.372374,1,1,Exceeds static 50 µA datasheet limit
LOT-026,LOT026-P016,9.5787,9.7827,10.1076,10.2873,9.964349494949495,4.104183613179181,-0.09396497118479645,-0.0442595926669045,0.03490353223732599,0.07868812301999843,0.0085,0.003504,0,0,0,-0.1574,10.2648,0.004084,0,0,Within synthetic screening pattern
LOT-026,LOT026-P017,10.6865,10.953,11.31,11.4125,9.964349494949495,4.104183613179181,0.1759547264726574,0.24088846850705986,0.32787288091337075,0.35284739708044854,0.011104,0.003191,0,0,0,-0.0854,11.4299,0.004425,0,0,Within synthetic screening pattern
LOT-026,LOT026-P018,10.437,12.0268,15.6099,22.1584,9.964349494949495,4.104183613179181,0.11516309931474532,0.5025239364115316,1.3755599254676987,2.971126941273652,0.066242,0.070358,0,1,1,0.0465,22.9361,0.074399,1,1,Dynamic lot outlier + projected drift above safety slope
LOT-026,LOT026-P019,10.5119,10.6869,10.8648,11.0918,9.964349494949495,4.104183613179181,0.13341277015293238,0.17605218799916283,0.2193982019125599,0.2747076182045274,0.007292,0.002812,0,0,0,-0.1172,11.1104,0.003562,0,0,Within synthetic screening pattern
LOT-026,LOT026-P020,8.9594,9.0506,9.3749,9.6503,9.964349494949495,4.104183613179181,-0.2448597795972001,-0.22263855155390758,-0.14362161893943523,-0.07651935794028146,0.0038,0.004165,0,0,0,-0.1151,9.6457,0.004085,0,0,Within synthetic screening pattern
LOT-026,LOT026-P021,9.1714,9.4801,9.6603,9.8979,9.964349494949495,4.104183613179181,-0.19320517054919495,-0.11798923746844399,-0.07408281977763975,-0.016190673033271548,0.012862,0.002901,0,0,0,-0.1263,9.8467,0.00402,0,0,Within synthetic screening pattern
LOT-026,LOT026-P022,9.0519,9.2632,9.5297,9.5305,9.964349494949495,4.104183613179181,-0.22232180159276402,-0.17083775021614384,-0.10590400818174092,-0.1057090851287296,0.008804,0.001856,0,0,0,-0.1393,9.6054,0.003295,0,0,Within synthetic screening pattern
LOT-026,LOT026-P023,9.8432,10.06,10.3592,10.5957,9.964349494949495,4.104183613179181,-0.029518536782922045,0.023305610583151438,0.0962068324093925,0.15383095995587032,0.009033,0.00372,0,0,0,-0.1572,10.5029,0.003927,0,0,Within synthetic screening pattern
LOT-026,LOT026-P024,10.2583,10.416,10.672,10.7985,9.964349494949495,4.104183613179181,0.07162216234833736,0.11004636917319788,0.17242174613682684,0.20324395389424507,0.006571,0.002656,0,0,0,-0.139,10.8452,0.003493,0,0,Within synthetic screening pattern
LOT-026,LOT026-P025,10.1247,10.2704,10.4368,10.5003,9.964349494949495,4.104183613179181,0.03907001249544364,0.07457037352513393,0.1151143685514926,0.1305863858842676,0.006071,0.001597,0,0,0,-0.1448,10.6417,0.003077,0,0,Within synthetic screening pattern
LOT-026,LOT026-P026,9.6191,9.7909,9.9869,10.1276,9.964349494949495,4.104183613179181,-0.08412135700772376,-0.04226163137353815,0.0054945166142401705,0.0397766085626094,0.007158,0.002338,0,0,0,-0.1585,10.1649,0.003249,0,0,Within synthetic screening pattern
LOT-026,LOT026-P027,9.4199,9.6636,9.7681,9.9447,9.964349494949495,4.104183613179181,-0.13265719720754737,-0.07327876218396769,-0.04781693838436139,-0.004787674432108308,0.010154,0.001952,0,0,0,-0.1521,10.0949,0.004018,0,0,Within synthetic screening pattern
LOT-026,LOT026-P028,10.0048,10.2447,10.3648,10.6198,9.964349494949495,4.104183613179181,0.009855919925368701,0.06830847044714451,0.09757129378047216,0.15970301692783667,0.009996,0.002605,0,0,0,-0.1493,10.6666,0.003939,0,0,Within synthetic screening pattern
LOT-026,LOT026-P029,9.2946,9.5441,9.8133,9.8888,9.964349494949495,4.104183613179181,-0.16318702038544838,-0.10239539322753674,-0.03680378588922079,-0.01840792276127557,0.010396,0.002394,0,0,0,-0.1507,9.9481,0.00389,0,0,Within synthetic screening pattern
LOT-026,LOT026-P030,8.4347,8.6356,8.9489,9.1828,9.964349494949495,4.104183613179181,-0.3727049369910132,-0.3237548853035402,-0.24741814466797402,-0.19042751704378333,0.008371,0.0038,0,0,0,-0.0464,9.0813,0.003849,0,0,Within synthetic screening pattern
LOT-026,LOT026-P031,9.3667,9.5823,9.8029,10.0752,9.964349494949495,4.104183613179181,-0.14561958023280158,-0.0930878174462453,-0.039337785578368374,0.02700914859036693,0.008983,0.003423,0,0,0,-0.1537,10.0623,0.00414,0,0,Within synthetic screening pattern
LOT-026,LOT026-P032,9.2953,9.5763,9.9841,10.1722,9.964349494949495,4.104183613179181,-0.16301646271406386,-0.0945497403438304,0.004812285928700338,0.05064356876799184,0.011708,0.004138,0,0,0,-0.1436,10.0785,0.004662,0,0,Within synthetic screening pattern
LOT-026,LOT026-P033,10.3303,11.6924,15.2474,20.4453,9.964349494949495,4.104183613179181,0.0891652371193578,0.42104610025279116,1.2872354170719353,2.5537235886314926,0.056754,0.060784,0,1,1,0.0238,21.6877,0.067604,1,1,Dynamic lot outlier + projected drift above safety slope
LOT-026,LOT026-P034,9.2862,9.5214,9.9486,10.0815,9.964349494949495,4.104183613179181,-0.1652337124420679,-0.10792633485673363,-0.0038374245486776414,0.02854416763283112,0.0098,0.00389,0,0,0,-0.1509,9.9775,0.004115,0,0,Within synthetic screening pattern
LOT-026,LOT026-P035,9.5504,9.6867,9.7813,10.0455,9.964349494949495,4.104183613179181,-0.10086037418507256,-0.06765035902826537,-0.04460070800967442,0.019772630247320903,0.005679,0.002492,0,0,0,-0.1493,10.1117,0.003341,0,0,Within synthetic screening pattern
LOT-026,LOT026-P036,9.4346,9.6283,9.8304,10.0039,9.964349494949495,4.104183613179181,-0.12907548610846412,-0.08187974189809337,-0.03263730563110358,0.009636631490731021,0.008071,0.002608,0,0,0,-0.1559,10.0241,0.003509,0,0,Within synthetic screening pattern
LOT-026,LOT026-P037,9.9796,10.1703,10.2876,10.4977,9.964349494949495,4.104183613179181,0.003715843755511507,0.05018062651708968,0.07876121916487751,0.12995288596198093,0.007946,0.002274,0,0,0,-0.153,10.559,0.003449,0,0,Within synthetic screening pattern
LOT-026,LOT026-P038,10.1033,10.2795,10.5759,10.8472,9.964349494949495,4.104183613179181,0.03385582082739032,0.07678762325313795,0.1490066143938396,0.21510989474631045,0.007342,0.003942,0,0,0,-0.148,10.7678,0.003955,0,0,Within synthetic screening pattern
LOT-026,LOT026-P039,9.3539,9.4355,9.7027,9.974,9.964349494949495,4.104183613179181,-0.14873834908098313,-0.12885619767382642,-0.06375189796803855,0.0023513823844322746,0.0034,0.00374,0,0,0,-0.133,9.9367,0.003469,0,0,Within synthetic screening pattern
LOT-026,LOT026-P040,10.3443,11.8624,17.571,26.3037,9.964349494949495,4.104183613179181,0.09257639054705652,0.462467249017701,1.8533894245433735,3.981145105833538,0.063254,0.100287,0,1,1,0.0702,25.7528,0.091717,1,1,Dynamic lot outlier + projected drift above safety slope
LOT-026,LOT026-P041,9.1529,9.4321,9.5151,9.6407,9.964349494949495,4.104183613179181,-0.19771276615008207,-0.12968462064912442,-0.10946135389919781,-0.07885843457641728,0.011633,0.001449,0,0,0,-0.1313,9.7129,0.003333,0,0,Within synthetic screening pattern
LOT-026,LOT026-P042,9.8679,10.0716,10.3063,10.6362,9.964349494949495,4.104183613179181,-0.023500287521196653,0.02613199485181578,0.0833175455290178,0.16369893951456935,0.008487,0.003921,0,0,0,-0.1582,10.5338,0.003964,0,0,Within synthetic screening pattern
LOT-026,LOT026-P043,9.1711,10.5692,14.3249,22.1279,9.964349494949495,4.104183613179181,-0.19327826669407447,0.14737413382486955,1.0624647715682332,2.9636954998775944,0.058254,0.080269,0,1,0,-0.0067,22.3543,0.078471,1,1,Projected 168h drift above safety slope
LOT-026,LOT026-P044,10.3333,10.5226,10.7963,11.0193,9.964349494949495,4.104183613179181,0.08989619856815034,0.13601986598695903,0.20270791549846381,0.2570427165253747,0.007888,0.003449,0,0,0,-0.1366,10.8592,0.00313,0,0,Within synthetic screening pattern
LOT-026,LOT026-P045,8.5018,8.6719,8.8527,9.1765,9.964349494949495,4.104183613179181,-0.35635576591968704,-0.31491025177315046,-0.2708576417925876,-0.19196253608624753,0.007088,0.003504,0,0,0,-0.0484,9.1388,0.003792,0,0,Within synthetic screening pattern
LOT-026,LOT026-P046,9.3465,9.5385,9.7826,9.9879,9.964349494949495,4.104183613179181,-0.1505413873213377,-0.10375985459861597,-0.04428395804853086,0.005738170430504211,0.008,0.003121,0,0,0,-0.1541,9.967,0.003693,0,0,Within synthetic screening pattern
LOT-026,LOT026-P047,9.4376,9.6525,9.8548,10.0928,9.964349494949495,4.104183613179181,-0.12834452465967155,-0.07598331954450022,-0.026692152514257706,0.031297455756616376,0.008954,0.003058,0,0,0,-0.1548,10.077,0.003806,0,0,Within synthetic screening pattern
LOT-026,LOT026-P048,8.8134,9.0044,9.3233,9.5009,9.964349494949495,4.104183613179181,-0.2804332367717699,-0.2338953578653122,-0.15619415585866683,-0.11292123809014927,0.007958,0.003448,0,0,0,-0.1155,9.5425,0.00434,0,0,Within synthetic screening pattern
LOT-026,LOT026-P049,8.4513,8.5595,8.7999,8.9763,9.964349494949495,4.104183613179181,-0.3686602836410278,-0.342296940721244,-0.2837225632913364,-0.2407420301023356,0.004508,0.002894,0,0,0,-0.0213,9.0087,0.003318,0,0,Within synthetic screening pattern
LOT-026,LOT026-P050,10.7602,10.9825,11.178,11.3688,9.964349494949495,4.104183613179181,0.19391201273132683,0.24807625608685316,0.2957105771664997,0.3421997253097042,0.009263,0.002683,0,0,0,-0.0904,11.4559,0.004141,0,0,Within synthetic screening pattern
LOT-026,LOT026-P051,9.2007,9.3238,9.4997,9.7425,9.964349494949495,4.104183613179181,-0.1860661137326548,-0.15607232895053458,-0.11321362266966603,-0.054054476080724466,0.005129,0.002908,0,0,0,-0.1385,9.7216,0.003101,0,0,Within synthetic screening pattern
LOT-026,LOT026-P052,10.1323,10.3246,10.5336,10.5782,9.964349494949495,4.104183613179181,0.04092178149905139,0.0877764103666522,0.1387000579658648,0.1495670181712472,0.008012,0.001761,0,0,0,-0.1449,10.7271,0.00354,0,0,Within synthetic screening pattern
LOT-026,LOT026-P053,10.6156,10.8343,11.2185,11.3566,9.964349494949495,4.104183613179181,0.15867967089952736,0.21196676051650257,0.30557855672519874,0.3392271487512813,0.009113,0.003627,0,0,0,-0.1026,11.3049,0.004103,0,0,Within synthetic screening pattern
LOT-026,LOT026-P054,9.0623,9.2402,9.5379,9.7993,9.964349494949495,4.104183613179181,-0.21978780190361644,-0.17644178799021978,-0.10390604688837457,-0.04021493931691909,0.007412,0.003883,0,0,0,-0.1402,9.7695,0.00421,0,0,Within synthetic screening pattern
LOT-026,LOT026-P055,9.1003,9.3687,9.5347,9.7736,9.964349494949495,4.104183613179181,-0.2105289568855777,-0.14513227260027306,-0.10468573910041985,-0.04647684239490852,0.011183,0.002812,0,0,0,-0.1332,9.8917,0.004711,0,0,Within synthetic screening pattern
LOT-026,LOT026-P056,10.3178,10.5788,10.877,11.1049,9.964349494949495,4.104183613179181,0.08611956441605577,0.14971321046100539,0.22237077847098283,0.27789948319758845,0.010875,0.003653,0,0,0,-0.1271,11.0311,0.004246,0,0,Within synthetic screening pattern
LOT-026,LOT026-P057,10.0642,10.2565,10.5579,10.7646,9.964349494949495,4.104183613179181,0.024328956611460752,0.071183585479062,0.1446208457010843,0.1949840895228893,0.008013,0.003528,0,0,0,-0.148,10.7281,0.003952,0,0,Within synthetic screening pattern
LOT-026,LOT026-P058,8.8655,9.0931,9.1109,9.4108,9.964349494949495,4.104183613179181,-0.26773887294440607,-0.21228326436268,-0.2079462264331774,-0.1348744469355514,0.009483,0.002206,0,0,0,-0.1124,9.4921,0.00373,0,0,Within synthetic screening pattern
LOT-026,LOT026-P059,9.2271,9.3717,9.6598,9.8342,9.964349494949495,4.104183613179181,-0.1796336529832804,-0.14440131115148053,-0.07420464668577156,-0.031711421129299706,0.006025,0.003212,0,0,0,-0.147,9.8253,0.003561,0,0,Within synthetic screening pattern
LOT-026,LOT026-P060,9.6543,9.8783,10.0679,10.1328,9.964349494949495,4.104183613179181,-0.07554474267522486,-0.02096628783204951,0.025230475731638266,0.04104360840718319,0.009333,0.001767,0,0,0,-0.1569,10.3584,0.004191,0,0,Within synthetic screening pattern
LOT-026,LOT026-P061,9.3699,9.598,9.9418,10.114,9.964349494949495,4.104183613179181,-0.1448398880207563,-0.08926245253089757,-0.005494270499274069,0.03646291666141698,0.009504,0.003583,0,0,0,-0.1531,10.0707,0.004171,0,0,Within synthetic screening pattern
LOT-026,LOT026-P062,9.6527,9.7147,10.0352,10.3085,9.964349494949495,4.104183613179181,-0.0759345887812475,-0.06082805217286834,0.017262995939799686,0.08385358392479902,0.002583,0.004124,0,0,0,-0.1269,10.2744,0.003701,0,0,Within synthetic screening pattern
LOT-026,LOT026-P063,9.7665,10.033,10.3179,10.6454,9.964349494949495,4.104183613179181,-0.048206784490384035,0.016726957544018452,0.08614392979768214,0.16594055462419974,0.011104,0.004253,0,0,0,-0.1482,10.5798,0.004841,0,0,Within synthetic screening pattern
LOT-026,LOT026-P064,9.7146,9.935,10.2689,10.4863,9.964349494949495,4.104183613179181,-0.0608524175544947,-0.007151116449870496,0.07420489280073767,0.1271752324565693,0.009183,0.003828,0,0,0,-0.1552,10.4098,0.004138,0,0,Within synthetic screening pattern
LOT-026,LOT026-P065,9.6563,10.0019,10.3721,10.7107,9.964349494949495,4.104183613179181,-0.07505743504269635,0.009149323858202508,0.0993499666392004,0.18185114882625011,0.0144,0.004922,0,0,0,-0.1312,10.5392,0.005255,0,0,Within synthetic screening pattern
LOT-026,LOT026-P066,9.4312,9.6133,9.81,10.0488,9.964349494949495,4.104183613179181,-0.1299039090837621,-0.08553454914205572,-0.03760784348289243,0.02057668784099254,0.007588,0.003024,0,0,0,-0.155,10.0182,0.003494,0,0,Within synthetic screening pattern
LOT-026,LOT026-P067,9.5675,10.5919,14.2994,19.7924,9.964349494949495,4.104183613179181,-0.0966938939269549,0.15290507545406642,1.0562515992534969,2.394642011992613,0.042683,0.063892,0,1,0,-0.0184,18.9722,0.05598,1,1,Projected 168h drift above safety slope
