component_id,lot_id,value_0h,value_24h,value_96h,value_168h,defect_type,is_defect,flag_static_limit,delta_24h,delta_96h,delta_168h,delta_late,drift_acceleration,z_value_168h,z_delta_24h,z_delta_168h,z_delta_late,max_lot_zscore,flag_dynamic_pat,iso_forest_score,flag_isolation_forest,flag_dynamic_ensemble,pred_value_168h,pred_drift_delta_168h,pred_safety_slope,flag_early_24h_rejection,flag_master_screened
COMP_00990,Lot_C,11.363,11.646,12.124,12.361,Healthy,0,0,0.28300000000000125,0.761000000000001,0.9980000000000011,0.2370000000000001,-0.24099999999999966,1.2149021722287079,0.22000000000000242,-0.37812360758535507,-1.1019849028068325,1.2149021722287079,0,0.17109438288639645,0,0,12.346,0.983,0.00585,0,0
COMP_00991,Lot_C,9.258,9.448,9.813,10.128,Healthy,0,0,0.19000000000000128,0.5550000000000015,0.870000000000001,0.3149999999999995,-0.05000000000000071,-1.070587760868767,-0.7099999999999973,-1.0321752531384194,-0.36099505436775897,-0.36099505436775897,0,0.18671116245258462,0,0,10.284,1.026,0.00611,0,0
COMP_00992,Lot_B,12.696,12.919,13.289,13.652,Healthy,0,0,0.22300000000000075,0.593,0.9559999999999995,0.36299999999999955,-0.006999999999999673,-0.35330468353536026,-0.32999999999999474,-0.5180089032780182,0.06649908896245982,0.06649908896245982,0,0.1720369837476715,0,0,13.751,1.055,0.00628,0,0
COMP_00993,Lot_A,8.248,8.371,8.825,9.163,Healthy,0,0,0.12300000000000111,0.577,0.9150000000000009,0.33800000000000097,-0.11599999999999788,-0.5402988806278486,-1.314999999999995,-0.7427590549701739,-0.18956276246726672,-0.18956276246726672,0,0.1595198081038438,0,0,9.258,1.01,0.00601,0,0
COMP_00994,Lot_B,11.262,11.465,11.987,12.223,Healthy,0,0,0.2029999999999994,0.7249999999999996,0.9610000000000003,0.23600000000000065,-0.2859999999999996,-1.4727556652915215,-0.5300000000000082,-0.49102927289895054,-1.1399843822139488,-0.49102927289895054,0,0.1699377706342941,0,0,12.432,1.17,0.00696,0,0
COMP_00995,Lot_B,11.634,11.858,12.382,12.913,Healthy,0,0,0.2240000000000002,0.7479999999999993,1.279,0.5310000000000006,0.0070000000000014495,-0.9322230009026121,-0.3200000000000003,1.2248752192094812,1.662477224061985,1.662477224061985,0,0.1444479642653811,0,0,12.736,1.102,0.00656,0,0
COMP_00996,Lot_A,9.027,9.364,9.856,10.137,Healthy,0,0,0.3370000000000015,0.8290000000000006,1.1100000000000012,0.2810000000000006,-0.21099999999999852,0.6062176983079358,0.8250000000000091,0.32222635472971534,-0.6921245048223787,0.8250000000000091,0,0.17805266028758582,0,0,10.099,1.072,0.00638,0,0
COMP_00997,Lot_C,10.587,10.83,11.325,11.58,Healthy,0,0,0.24300000000000033,0.7379999999999995,0.9930000000000003,0.2550000000000008,-0.23999999999999844,0.4155436241995414,-0.18000000000000682,-0.4036724999897756,-0.9309872454747309,0.4155436241995414,0,0.18571070496071562,0,0,11.685,1.098,0.00654,0,0
COMP_00998,Lot_A,8.873,10.049,19.896,37.683,Latent Defect,1,0,1.1760000000000002,11.023000000000001,28.810000000000002,17.787,7.939999999999998,33.031213266444595,9.214999999999995,151.60476916850862,153.65604850690622,153.65604850690622,1,7.173283719874579e-05,0,1,36.486,27.613,0.16436,1,1
COMP_00999,Lot_C,9.751,10.039,10.441,10.632,Healthy,0,0,0.28800000000000026,0.6900000000000013,0.8810000000000002,0.19099999999999895,-0.21100000000000207,-0.5547405032417513,0.26999999999999247,-0.9759676898487069,-1.5389789159888645,0.26999999999999247,0,0.182602472222532,0,0,10.887,1.136,0.00676,0,0
COMP_01000,Lot_B,10.939,11.203,11.6,11.777,Healthy,0,0,0.26399999999999935,0.6609999999999996,0.8379999999999992,0.1769999999999996,-0.22000000000000064,-1.8221434454617456,0.07999999999999119,-1.1547281802239169,-1.700476703469146,0.07999999999999119,0,0.1635554510340122,0,0,11.983,1.044,0.00621,0,0
COMP_01001,Lot_A,8.585,8.828,9.218,9.592,Healthy,0,0,0.24299999999999855,0.6329999999999991,1.0069999999999997,0.37400000000000055,-0.016000000000000014,-0.03531365232861683,-0.11500000000002064,-0.2403044001374132,0.12784465375700876,0.12784465375700876,0,0.18834183808424465,0,0,9.688,1.103,0.00657,0,0
COMP_01002,Lot_B,14.447,14.799,15.267,15.608,Healthy,0,0,0.3520000000000003,0.8200000000000003,1.1610000000000014,0.3410000000000011,-0.1269999999999989,1.178987912906246,0.9600000000000009,0.5881559422635921,-0.14249804777674782,1.178987912906246,0,0.11381184318133447,0,0,15.511,1.064,0.00633,0,0
COMP_01003,Lot_C,10.142,10.417,10.834,11.202,Healthy,0,0,0.27500000000000036,0.6920000000000002,1.0600000000000005,0.3680000000000003,-0.04899999999999949,0.028658180979279156,0.13999999999999346,-0.06131734177059297,0.1424980477767514,0.1424980477767514,0,0.19197893066329363,0,0,11.195,1.053,0.00627,0,0
COMP_01004,Lot_C,8.584,8.84,9.347,9.648,Healthy,0,0,0.2560000000000002,0.7629999999999999,1.064,0.30100000000000016,-0.20599999999999952,-1.5618708633706875,-0.050000000000007816,-0.04087822784706198,-0.4939932322927157,-0.04087822784706198,0,0.1834992083936074,0,0,9.701,1.117,0.00665,0,0
COMP_01005,Lot_C,9.914,10.075,10.375,10.746,Healthy,0,0,0.1609999999999996,0.4610000000000003,0.8320000000000007,0.37100000000000044,0.07099999999999973,-0.4380607663975445,-1.0000000000000142,-1.2263468354119864,0.17099765733210168,0.17099765733210168,0,0.17025789457461504,0,0,10.918,1.004,0.00598,0,0
COMP_01006,Lot_B,12.197,12.305,12.622,12.875,Healthy,0,0,0.10800000000000054,0.4250000000000007,0.6780000000000008,0.2530000000000001,-0.06400000000000006,-0.9619914664776538,-1.4799999999999969,-2.0180763523539373,-0.978486594733646,-0.9619914664776538,0,0.12317812003140671,0,0,13.096,0.899,0.00535,0,0
COMP_01007,Lot_B,13.852,14.116,14.462,14.753,Healthy,0,0,0.26399999999999935,0.6099999999999994,0.9009999999999998,0.29100000000000037,-0.054999999999999716,0.5091974374678139,0.07999999999999119,-0.8147848374477143,-0.617491540365896,0.5091974374678139,0,0.1536061337157109,0,0,14.826,0.974,0.0058,0,0
COMP_01008,Lot_C,11.181,12.568,20.391,41.3,Latent Defect,1,0,1.3870000000000005,9.209999999999999,30.119,20.909,13.086,30.83415572077676,11.259999999999994,148.4237355342175,195.2793246732527,195.2793246732527,1,-0.05819666045862448,1,1,39.697,28.516,0.16974,1,1
COMP_01009,Lot_A,8.435,25.834,60.018,129.504,Gross Failure,1,1,17.399,51.583,121.06899999999999,69.48599999999999,35.30199999999999,141.11570894864442,171.445,655.4739430839031,609.4795488229897,655.4739430839031,1,-0.22686063797996026,1,1,127.474,119.039,0.70857,1,1
COMP_01010,Lot_B,11.724,11.954,12.55,12.661,Healthy,0,0,0.23000000000000043,0.8260000000000005,0.9369999999999994,0.11099999999999888,-0.4850000000000012,-1.1296349305055189,-0.259999999999998,-0.6205314987184599,-2.3274681136868196,-0.259999999999998,0,0.1228876749382441,0,0,12.895,1.171,0.00697,0,0
COMP_01011,Lot_A,8.463,8.682,9.214,9.671,Healthy,0,0,0.2190000000000012,0.7510000000000012,1.2080000000000002,0.45699999999999896,-0.07500000000000107,0.057678965470074776,-0.3549999999999942,0.8574497913993969,0.859645085607416,0.859645085607416,0,0.17287896854499046,0,0,9.568,1.105,0.00658,0,0
COMP_01012,Lot_C,10.657,11.905,21.466,38.61,Latent Defect,1,0,1.2479999999999993,10.809000000000001,27.953,17.144,7.582999999999997,28.080923333838918,9.869999999999983,137.35595534462425,159.51231468128944,159.51231468128944,1,-0.00735462020026556,1,1,40.373,29.716,0.17688,1,1
COMP_01013,Lot_C,10.189,10.556,10.906,11.216,Healthy,0,0,0.3669999999999991,0.7170000000000005,1.0269999999999992,0.3099999999999987,-0.0400000000000027,0.04298727146891782,1.059999999999981,-0.22994003163974858,-0.4084944036266817,1.059999999999981,0,0.1724223303305667,0,0,11.332,1.143,0.0068,0,0
COMP_01014,Lot_A,8.44,8.77,9.246,9.695,Healthy,0,0,0.33000000000000007,0.8060000000000009,1.2550000000000008,0.44899999999999984,-0.027000000000001023,0.08592988733296991,0.7549999999999946,1.1141385824552705,0.7891101042242508,1.1141385824552705,0,0.1657816373462498,0,0,9.556,1.116,0.00664,0,0
COMP_01015,Lot_C,10.931,11.228,11.55,12.066,Healthy,0,0,0.2970000000000006,0.6190000000000015,1.1350000000000016,0.516,0.19399999999999906,0.9129677654827362,0.3599999999999959,0.32191604429566073,1.5484787858406424,1.5484787858406424,0,0.1408233629658806,0,0,11.998,1.067,0.00635,0,0
COMP_01016,Lot_C,11.271,12.484,19.911,34.01,Latent Defect,1,0,1.2129999999999992,8.64,22.738999999999997,14.098999999999997,6.671999999999995,23.372793601528848,9.519999999999982,110.71357034529866,130.58521098261002,130.58521098261002,1,-0.05021976678132245,1,1,37.63,26.359,0.1569,1,1
COMP_01017,Lot_A,8.703,8.897,9.141,9.333,Healthy,0,0,0.19400000000000084,0.4380000000000006,0.6300000000000008,0.19200000000000017,-0.0519999999999996,-0.3401881840990157,-0.6049999999999978,-2.2992761922238567,-1.4768261727101837,-0.3401881840990157,0,0.13826134713023658,0,0,9.704,1.001,0.00596,0,0
COMP_01018,Lot_B,12.483,12.749,13.367,13.766,Healthy,0,0,0.266,0.8840000000000003,1.2829999999999995,0.39899999999999913,-0.2190000000000012,-0.26399928681023543,0.09999999999999787,1.2464589235127295,0.40849440362663775,1.2464589235127295,0,0.15077401461177076,0,0,13.599,1.116,0.00664,0,0
COMP_01019,Lot_C,9.657,9.937,10.422,10.846,Healthy,0,0,0.27999999999999936,0.7650000000000006,1.189,0.4239999999999995,-0.06100000000000172,-0.3357101200429781,0.18999999999998352,0.5978440822633517,0.6744907594765952,0.6744907594765952,0,0.19081262283396805,0,0,10.79,1.133,0.00674,0,0
COMP_01020,Lot_A,8.468,8.801,9.35,9.708,Healthy,0,0,0.3330000000000002,0.8819999999999997,1.2400000000000002,0.35800000000000054,-0.19099999999999895,0.10123247000870408,0.7849999999999957,1.0322166278629683,-0.013225309009337634,1.0322166278629683,0,0.16520059511189117,0,0,9.6,1.132,0.00674,0,0
COMP_01021,Lot_B,12.869,13.192,13.557,13.756,Healthy,0,0,0.3230000000000004,0.6880000000000006,0.8870000000000005,0.19899999999999984,-0.16600000000000037,-0.27183309354050933,0.6700000000000017,-0.8903278025090884,-1.4914795667299212,0.6700000000000017,0,0.14767835766987258,0,0,13.857,0.988,0.00588,0,0
COMP_01022,Lot_A,7.29,8.331,18.82,35.763,Latent Defect,1,0,1.0409999999999995,11.530000000000001,28.473,16.942999999999998,6.453999999999997,30.77113951741307,7.864999999999989,149.7642559220016,146.21460797098146,149.7642559220016,1,-0.054049465718465806,1,1,35.969,28.679,0.17071,1,1
COMP_01023,Lot_C,10.184,11.285,20.054,35.49,Latent Defect,1,0,1.1010000000000009,9.87,25.306000000000004,15.436000000000003,6.667000000000005,24.88758316757644,8.399999999999999,123.83037170572617,143.28653697444403,143.28653697444403,1,-0.01973859026029512,1,1,37.959,27.775,0.16533,1,1
COMP_01024,Lot_C,9.917,10.153,10.653,11.032,Healthy,0,0,0.23600000000000065,0.7360000000000007,1.1150000000000002,0.37899999999999956,-0.12100000000000044,-0.14533791782348415,-0.25000000000000355,0.21972047467798764,0.24699661614635784,0.24699661614635784,0,0.19456672819903909,0,0,10.958,1.041,0.0062,0,0
COMP_01025,Lot_C,9.823,9.952,10.531,10.872,Healthy,0,0,0.12899999999999956,0.7080000000000002,1.0489999999999995,0.3409999999999993,-0.23800000000000132,-0.309098951990791,-1.3200000000000145,-0.11752490506031453,-0.11399843822140113,-0.11399843822140113,0,0.17590375403835534,0,0,10.846,1.023,0.00609,0,0
COMP_01026,Lot_B,13.088,13.466,14.025,14.419,Healthy,0,0,0.3780000000000001,0.9370000000000012,1.3310000000000013,0.39400000000000013,-0.16500000000000092,0.2475482926766607,1.2199999999999989,1.505463375151748,0.36099505436773305,1.505463375151748,0,0.1252482866883809,0,0,14.187,1.099,0.00654,0,0
COMP_01027,Lot_C,9.998,10.247,10.726,11.116,Healthy,0,0,0.24900000000000055,0.7280000000000015,1.1180000000000003,0.3899999999999988,-0.08900000000000219,-0.05936337488564851,-0.12000000000000455,0.23504981012063814,0.3514951845159643,0.3514951845159643,0,0.19570740379594548,0,0,11.097,1.099,0.00654,0,0
COMP_01028,Lot_C,11.54,11.988,12.473,12.608,Healthy,0,0,0.4480000000000004,0.9330000000000016,1.0680000000000014,0.1349999999999998,-0.3500000000000014,1.4677082687244876,1.869999999999994,-0.020439113923521914,-2.0709716276887082,1.869999999999994,0,0.09586987347963943,0,0,12.648,1.108,0.0066,0,0
COMP_01029,Lot_A,7.739,8.134,8.67,9.062,Healthy,0,0,0.39500000000000046,0.931,1.3229999999999995,0.39199999999999946,-0.14400000000000013,-0.6591881768008621,1.4049999999999985,1.4855181099403525,0.2865483618691387,1.4855181099403525,0,0.12217496444303938,0,0,8.924,1.185,0.00705,0,0
COMP_01030,Lot_C,9.85,10.005,10.656,10.924,Healthy,0,0,0.15500000000000114,0.8060000000000009,1.0739999999999998,0.2679999999999989,-0.3830000000000009,-0.25587661588641675,-1.0599999999999987,0.010219556961770033,-0.8074889374015688,0.010219556961770033,0,0.16073181558278166,0,0,10.887,1.037,0.00617,0,0
COMP_01031,Lot_A,9.083,9.229,9.654,10.103,Healthy,0,0,0.14599999999999902,0.5709999999999997,1.0199999999999996,0.44899999999999984,0.023999999999999133,0.5661955590021683,-1.085000000000016,-0.1693053728240879,0.7891101042242508,0.7891101042242508,0,0.17780715789520457,0,0,10.03,0.947,0.00564,0,0
COMP_01032,Lot_B,12.725,12.946,13.397,13.614,Healthy,0,0,0.22100000000000009,0.6720000000000006,0.8890000000000011,0.21700000000000053,-0.23399999999999999,-0.3830731491104005,-0.3500000000000014,-0.8795359503574595,-1.320481909397824,-0.3500000000000014,0,0.1580063813594194,0,0,13.751,1.026,0.00611,0,0
COMP_01033,Lot_A,7.281,7.588,7.987,8.408,Healthy,0,0,0.3070000000000004,0.7060000000000004,1.1269999999999998,0.4209999999999994,0.021999999999999353,-1.4290257975647251,0.5249999999999977,0.4150712366009798,0.5422376693831406,0.5422376693831406,0,0.11421789800383947,0,0,8.497,1.216,0.00724,0,0
COMP_01034,Lot_A,9.395,9.74,9.996,10.276,Healthy,0,0,0.34500000000000064,0.6010000000000009,0.8810000000000002,0.27999999999999936,0.023999999999999133,0.7698376207638632,0.9050000000000002,-0.9284488187127222,-0.7009413774952862,0.9050000000000002,0,0.17421034853735368,0,0,10.459,1.064,0.00633,0,0
COMP_01035,Lot_A,8.93,9.224,9.944,10.203,Healthy,0,0,0.2940000000000005,1.0140000000000011,1.2729999999999997,0.25899999999999856,-0.4610000000000021,0.6839077334308933,0.3949999999999987,1.2124449279660234,-0.8860957036261227,1.2124449279660234,0,0.13724979446375707,0,0,10.03,1.1,0.00655,0,0
COMP_01036,Lot_B,14.285,14.565,14.818,15.113,Healthy,0,0,0.27999999999999936,0.5329999999999995,0.8279999999999994,0.29499999999999993,0.041999999999999815,0.7912144797576793,0.23999999999999133,-1.2086874409820425,-0.5794920609587689,0.7912144797576793,0,0.1147877224470058,0,0,15.239,0.954,0.00568,0,0
COMP_01037,Lot_A,8.71,8.824,9.025,9.199,Healthy,0,0,0.11399999999999899,0.3149999999999995,0.488999999999999,0.1739999999999995,-0.027000000000001023,-0.49792249783350795,-1.4050000000000162,-3.0693425653914774,-1.635529880822329,-0.49792249783350795,0,0.07551751127463302,0,0,9.7,0.99,0.00589,0,0
COMP_01038,Lot_C,10.233,10.444,10.82,11.111,Healthy,0,0,0.2110000000000003,0.5869999999999997,0.8780000000000001,0.29100000000000037,-0.08499999999999908,-0.06448090720337582,-0.5000000000000071,-0.9912970252913573,-0.5889919308105444,-0.06448090720337582,0,0.1853619111464131,0,0,11.32,1.087,0.00647,0,0
COMP_01039,Lot_A,7.361,7.574,7.806,8.275,Healthy,0,0,0.21300000000000008,0.4450000000000003,0.9140000000000006,0.4690000000000003,0.2370000000000001,-1.5855829895549287,-0.41500000000000536,-0.7482205186096623,0.9654475576821876,0.9654475576821876,0,0.07860631124480288,0,0,8.497,1.136,0.00676,0,0
COMP_01040,Lot_A,9.854,9.918,10.311,10.621,Healthy,0,0,0.06400000000000006,0.45700000000000074,0.7670000000000012,0.3100000000000005,-0.08300000000000018,1.1759446225429662,-1.9050000000000056,-1.5510556736141894,-0.4364351973083769,1.1759446225429662,0,0.14733354169195684,0,0,10.833,0.979,0.00583,0,0
COMP_01041,Lot_B,12.808,13.138,13.532,13.873,Healthy,0,0,0.33000000000000007,0.7240000000000002,1.0649999999999995,0.3409999999999993,-0.053000000000000824,-0.1801775547963036,0.7399999999999984,0.07014703898556436,-0.1424980477767647,0.7399999999999984,0,0.1671730915513236,0,0,13.893,1.085,0.00646,0,0
COMP_01042,Lot_C,12.681,12.922,13.584,13.984,Healthy,0,0,0.24100000000000144,0.9030000000000005,1.3030000000000008,0.40000000000000036,-0.2619999999999987,2.8760531625633248,-0.19999999999999574,1.180358829084053,0.4464938830338098,2.8760531625633248,0,0.14262708141901126,0,0,13.665,0.984,0.00586,0,0
COMP_01043,Lot_A,8.057,8.249,8.699,8.936,Healthy,0,0,0.19200000000000017,0.6419999999999995,0.8789999999999996,0.2370000000000001,-0.2129999999999992,-0.8075055165810553,-0.6250000000000044,-0.939371745991699,-1.0800669024298353,-0.6250000000000044,0,0.16283598009716055,0,0,9.072,1.015,0.00604,0,0
COMP_01044,Lot_B,12.05,12.266,12.751,13.284,Healthy,0,0,0.2159999999999993,0.7009999999999987,1.234,0.5330000000000013,0.04800000000000182,-0.6415887712094444,-0.40000000000000924,0.9820585457979107,1.6814769637655569,1.6814769637655569,0,0.14474824385754465,0,0,13.074,1.024,0.0061,0,0
COMP_01045,Lot_C,9.564,9.85,10.105,10.561,Healthy,0,0,0.2859999999999996,0.5410000000000004,0.9969999999999999,0.4559999999999995,0.20099999999999874,-0.6274094621534934,0.2499999999999858,-0.38323338606624463,0.9784865947336536,0.9784865947336536,0,0.16994516262528947,0,0,10.754,1.19,0.00708,0,0
COMP_01046,Lot_B,11.106,11.42,11.86,12.198,Healthy,0,0,0.31400000000000006,0.7539999999999996,1.0920000000000005,0.33800000000000097,-0.10199999999999854,-1.4923401821172069,0.5799999999999983,0.2158370430325124,-0.1709976573320974,0.5799999999999983,0,0.17809726772872342,0,0,12.29,1.184,0.00705,0,0
COMP_01047,Lot_A,8.26,8.406,8.706,9.14,Healthy,0,0,0.1460000000000008,0.44599999999999973,0.8800000000000008,0.43400000000000105,0.13400000000000212,-0.567372680746455,-1.0849999999999982,-0.9339102823522057,0.6568570141308118,0.6568570141308118,0,0.14520052887717866,0,0,9.258,0.998,0.00594,0,0
COMP_01048,Lot_A,8.51,8.735,9.238,9.598,Healthy,0,0,0.22499999999999964,0.7279999999999998,1.088000000000001,0.3600000000000012,-0.1429999999999989,-0.028250921862893043,-0.2950000000000097,0.20207415466100875,0.00440843633646154,0.20207415466100875,0,0.18542866365626354,0,0,9.568,1.058,0.0063,0,0
COMP_01049,Lot_C,9.286,9.733,10.272,10.635,Healthy,0,0,0.44700000000000095,0.9860000000000007,1.3490000000000002,0.36299999999999955,-0.17600000000000016,-0.5516699838511142,1.8599999999999994,1.415408639204682,0.09499869851782865,1.8599999999999994,0,0.13352135090243084,0,0,10.324,1.038,0.00618,0,0
COMP_01050,Lot_A,8.089,8.415,8.771,9.034,Healthy,0,0,0.32599999999999874,0.6820000000000004,0.9450000000000003,0.2629999999999999,-0.09300000000000175,-0.6921475856409036,0.7149999999999812,-0.5789151457855792,-0.8508282129345244,0.7149999999999812,0,0.16974359196699323,0,0,9.138,1.049,0.00624,0,0
COMP_01051,Lot_C,11.524,11.776,12.135,12.485,Healthy,0,0,0.25200000000000067,0.6110000000000007,0.9610000000000003,0.34999999999999964,-0.009000000000000341,1.3418169737083694,-0.09000000000000341,-0.5671854113780417,-0.028499609555350282,1.3418169737083694,0,0.17762105651090004,0,0,12.548,1.024,0.0061,0,0
COMP_01052,Lot_B,13.935,14.235,14.802,15.027,Healthy,0,0,0.29999999999999893,0.8669999999999991,1.0919999999999987,0.22499999999999964,-0.3420000000000005,0.7238437418773223,0.43999999999998707,0.21583704303250278,-1.2444829505835697,0.7238437418773223,0,0.11832834553021099,0,0,14.98,1.045,0.00622,0,0
COMP_01053,Lot_C,10.854,11.09,11.551,12.022,Healthy,0,0,0.23600000000000065,0.697000000000001,1.168000000000001,0.4710000000000001,0.009999999999999787,0.8679334810867263,-0.25000000000000355,0.49053873416480726,1.120984642510405,1.120984642510405,0,0.17399716254422415,0,0,11.914,1.06,0.00631,0,0
COMP_01054,Lot_C,10.632,10.911,11.122,11.468,Healthy,0,0,0.2789999999999999,0.4900000000000002,0.8360000000000003,0.3460000000000001,0.1349999999999998,0.30091090028242656,0.17999999999998906,-1.2059077214884555,-0.06649908896247836,0.30091090028242656,0,0.16457725843007942,0,0,11.685,1.053,0.00627,0,0
COMP_01055,Lot_C,9.294,9.601,10.17,10.489,Healthy,0,0,0.3070000000000004,0.8759999999999994,1.1950000000000003,0.31900000000000084,-0.24999999999999822,-0.7011019275287805,0.45999999999999375,0.6285027531486528,-0.32299557496061404,0.6285027531486528,0,0.1795190512012913,0,0,10.394,1.1,0.00655,0,0
COMP_01056,Lot_B,12.266,12.641,13.018,13.249,Healthy,0,0,0.375,0.7520000000000007,0.9830000000000005,0.23099999999999987,-0.1460000000000008,-0.6690070947654037,1.1899999999999977,-0.3723188992310702,-1.1874837314728706,1.1899999999999977,0,0.14867877245478484,0,0,13.314,1.048,0.00624,0,0
COMP_01057,Lot_C,9.251,10.34,18.548,38.661,Latent Defect,1,0,1.0890000000000004,9.296999999999999,29.410000000000004,20.113000000000003,11.905000000000005,28.13312216347975,8.279999999999994,144.80090259127127,187.71742827123344,187.71742827123344,1,-0.03328576919915793,1,1,36.984,27.733,0.16508,1,1
COMP_01058,Lot_B,10.582,10.762,11.206,11.577,Healthy,0,0,0.17999999999999972,0.6239999999999988,0.9949999999999992,0.37100000000000044,-0.07299999999999862,-1.9788195800672261,-0.7600000000000051,-0.3075677863213251,0.14249804777673095,0.14249804777673095,0,0.18901958803042562,0,0,11.685,1.103,0.00657,0,0
COMP_01059,Lot_B,14.861,15.235,15.493,15.652,Healthy,0,0,0.3739999999999988,0.6319999999999997,0.7909999999999986,0.15899999999999892,-0.09900000000000198,1.2134566625194507,1.1799999999999855,-1.4083367057871161,-1.8714743608012432,1.2134566625194507,0,0.06026860552783658,0,0,15.979,1.118,0.00665,0,0
COMP_01060,Lot_B,13.027,13.224,13.531,13.882,Healthy,0,0,0.19700000000000095,0.5040000000000013,0.8550000000000004,0.3509999999999991,0.04399999999999871,-0.1731271287390567,-0.5899999999999928,-1.0629974369350945,-0.04749934925893844,-0.04749934925893844,0,0.15393733642324092,0,0,13.997,0.97,0.00577,0,0
COMP_01061,Lot_C,10.208,10.391,10.766,11.039,Healthy,0,0,0.18299999999999983,0.5579999999999998,0.8309999999999995,0.2729999999999997,-0.10200000000000031,-0.13817337257866483,-0.7800000000000118,-1.231456613892876,-0.759989588142646,-0.13817337257866483,0,0.18267556491678544,0,0,11.195,0.987,0.00588,0,0
COMP_01062,Lot_C,9.63,9.923,10.244,10.53,Healthy,0,0,0.29299999999999926,0.613999999999999,0.8999999999999986,0.2859999999999996,-0.03500000000000014,-0.6591381625234096,0.3199999999999825,-0.8788818987119323,-0.6364912800694671,0.3199999999999825,0,0.19015365404423207,0,0,10.754,1.124,0.00669,0,0
COMP_01063,Lot_C,9.641,10.839,20.753,43.859,Latent Defect,1,0,1.1980000000000004,11.112,34.218,23.106,13.192000000000002,33.453308760990126,9.369999999999994,169.3687175273582,216.1505387376201,216.1505387376201,1,-0.05389606579557993,1,1,37.21,27.569,0.1641,1,1
COMP_01064,Lot_B,13.629,13.927,14.345,14.597,Healthy,0,0,0.29800000000000004,0.7160000000000011,0.968,0.2519999999999989,-0.16600000000000215,0.38699005247553814,0.41999999999999815,-0.4532577903682635,-0.9879864645854404,0.41999999999999815,0,0.15188726009720938,0,0,14.615,0.986,0.00587,0,0
COMP_01065,Lot_B,12.419,13.477,23.565,37.437,Latent Defect,1,0,1.0579999999999998,11.146,25.017999999999997,13.871999999999996,3.7839999999999954,18.279404624421478,8.019999999999996,129.3187643329268,128.40024091669667,129.3187643329268,1,-0.05695199027435116,1,1,38.876,26.457,0.15748,1,1
COMP_01066,Lot_C,10.533,10.774,11.312,11.59,Healthy,0,0,0.24099999999999966,0.7789999999999999,1.0570000000000004,0.27800000000000047,-0.2599999999999998,0.4257786888349978,-0.2000000000000135,-0.07664667721324347,-0.7124902388837233,0.4257786888349978,0,0.18297706499319877,0,0,11.599,1.066,0.00635,0,0
COMP_01067,Lot_A,7.779,7.996,8.395,8.825,Healthy,0,0,0.21700000000000053,0.6159999999999997,1.0459999999999994,0.4299999999999997,0.031000000000000583,-0.9381660301969411,-0.3750000000000009,-0.027307318197437286,0.6215895234392134,0.6215895234392134,0,0.15773109634997823,0,0,8.892,1.113,0.00662,0,0
COMP_01068,Lot_A,9.137,9.54,9.93,9.946,Healthy,0,0,0.4029999999999987,0.7929999999999993,0.8089999999999993,0.016000000000000014,-0.37400000000000055,0.3813874451490697,1.4849999999999808,-1.321674200755763,-3.028595763139994,1.4849999999999808,0,0.11341691725630315,0,0,10.204,1.067,0.00635,0,0
COMP_01069,Lot_B,12.55,12.818,13.354,13.734,Healthy,0,0,0.2679999999999989,0.8039999999999985,1.1839999999999993,0.3800000000000008,-0.1559999999999988,-0.28906746834711244,0.11999999999998678,0.7122622420072726,0.22799687644277966,0.7122622420072726,0,0.16629742047305235,0,0,13.69,1.14,0.00679,0,0
COMP_01070,Lot_A,8.103,8.49,8.816,9.139,Healthy,0,0,0.38700000000000045,0.713000000000001,1.0359999999999996,0.3229999999999986,-0.00300000000000189,-0.5685498024907437,1.3249999999999984,-0.08192195459230216,-0.321815852560737,1.3249999999999984,0,0.1577803987839148,0,0,9.202,1.099,0.00654,0,0
COMP_01071,Lot_A,7.636,8.84,20.723,38.371,Latent Defect,1,0,1.2039999999999997,13.087,30.735000000000003,17.648000000000003,5.765000000000004,33.84107302651423,9.49499999999999,162.11808667452036,152.43050320537364,162.11808667452036,1,-0.044314576524506544,1,1,38.16,30.524,0.18169,1,1
COMP_01072,Lot_A,8.392,8.506,8.922,9.387,Healthy,0,0,0.11400000000000077,0.5300000000000011,0.995000000000001,0.46499999999999986,0.04899999999999949,-0.27662360990750373,-1.4049999999999985,-0.30584196381124523,0.9301800669905971,0.9301800669905971,0,0.14705642577196087,0,0,9.333,0.941,0.0056,0,0
COMP_01073,Lot_A,8.3,8.524,9.107,9.426,Healthy,0,0,0.22399999999999842,0.8069999999999986,1.1259999999999994,0.31900000000000084,-0.26399999999999935,-0.23071586188030122,-0.3050000000000219,0.40960977296149137,-0.35708334325230406,0.40960977296149137,0,0.17433483918782322,0,0,9.333,1.033,0.00615,0,0
COMP_01074,Lot_A,9.534,9.681,10.212,10.727,Healthy,0,0,0.14699999999999847,0.677999999999999,1.1929999999999996,0.5150000000000006,-0.016000000000000014,1.3007195274374148,-1.0750000000000215,0.7755278368070947,1.3710237006354355,1.3710237006354355,0,0.17016954308751603,0,0,10.554,1.02,0.00607,0,0
COMP_01075,Lot_C,10.907,11.008,11.381,11.707,Healthy,0,0,0.10099999999999909,0.4740000000000002,0.8000000000000007,0.3260000000000005,-0.0470000000000006,0.5455289450698417,-1.6000000000000192,-1.3898597468002525,-0.2564964859981356,0.5455289450698417,0,0.1502675415734534,0,0,11.771,0.864,0.00514,0,0
